trial_id,lstm_units,dropout_rate,dense_units,learning_rate,accuracy,loss,val_accuracy,val_loss,score
24,256,0.5,128,0.0001,0.5194739699363708,1.1901084184646606,0.05252525210380554,2.7312464714050293,0.05252525210380554
25,160,0.2,128,0.001,0.8826504945755005,0.32243382930755615,0.7515151500701904,0.7625683546066284,0.7515151500701904
26,256,0.1,64,0.01,0.8927668333053589,0.31684091687202454,0.4464646577835083,1.5277785062789917,0.4464646577835083
27,256,0.2,32,0.01,0.9448659420013428,0.17642652988433838,0.9070706963539124,0.3012106418609619,0.9070706963539124
28,256,0.1,32,0.01,0.9666160941123962,0.1126713827252388,0.8646464943885803,0.5585541725158691,0.8646464943885803
29,160,0.30000000000000004,128,0.01,0.9185634851455688,0.23881849646568298,0.6727272868156433,0.8676917552947998,0.6727272868156433
30,256,0.1,32,0.01,0.9473950266838074,0.1574770212173462,0.8565656542778015,0.4588739573955536,0.8565656542778015
31,256,0.2,32,0.01,0.911482036113739,0.26253679394721985,0.6222222447395325,0.9897928833961487,0.6222222447395325
32,256,0.1,32,0.01,0.9387961626052856,0.18569952249526978,0.8242424130439758,0.637584388256073,0.8242424130439758
33,256,0.1,32,0.01,0.9301972389221191,0.22470039129257202,0.8727272748947144,0.5359034538269043,0.8727272748947144
34,256,0.1,32,0.01,0.8801214098930359,0.32871147990226746,0.6969696879386902,0.8743720054626465,0.6969696879386902
35,160,0.1,128,0.01,0.8902377486228943,0.3236379325389862,0.7717171907424927,0.6888540387153625,0.7717171907424927
36,256,0.1,32,0.01,0.8770865201950073,0.3546198904514313,0.8202019929885864,0.47948023676872253,0.8202019929885864
37,256,0.1,32,0.01,0.9327263236045837,0.21331554651260376,0.8404040336608887,0.5099921822547913,0.8404040336608887
38,256,0.1,32,0.01,0.9023773670196533,0.292043536901474,0.8282828330993652,0.5628337860107422,0.8282828330993652
39,256,0.1,32,0.01,0.9291856288909912,0.2149076610803604,0.7676767706871033,0.6855540871620178,0.7676767706871033
40,32,0.1,128,0.0001,0.3070308566093445,1.7683933973312378,0.0,1.8480364084243774,0.0
41,256,0.1,32,0.01,0.9322205185890198,0.21922115981578827,0.8383838534355164,0.47434642910957336,0.8383838534355164
42,256,0.1,32,0.01,0.9312089085578918,0.20908021926879883,0.8868687152862549,0.42260801792144775,0.8868687152862549
43,256,0.1,32,0.01,0.9129995107650757,0.24160045385360718,0.5414141416549683,1.1005631685256958,0.5414141416549683
44,32,0.30000000000000004,128,0.01,0.9170460104942322,0.25403866171836853,0.7373737096786499,0.7486779689788818,0.7373737096786499
45,32,0.2,32,0.01,0.7971674203872681,0.5751457810401917,0.5111111402511597,1.0945122241973877,0.5111111402511597
46,256,0.1,32,0.01,0.8978250026702881,0.31100332736968994,0.6525252461433411,1.1172839403152466,0.6525252461433411
47,256,0.1,32,0.01,0.9150227904319763,0.25850334763526917,0.808080792427063,0.6466118097305298,0.808080792427063
48,256,0.1,32,0.01,0.9135053157806396,0.2449270486831665,0.7878788113594055,0.6778927445411682,0.7878788113594055
49,256,0.1,32,0.01,0.9403135776519775,0.18173374235630035,0.8161616325378418,0.5584149360656738,0.8161616325378418
50,256,0.1,32,0.01,0.9514415860176086,0.15438662469387054,0.8767676949501038,0.5003385543823242,0.8767676949501038
51,256,0.1,32,0.01,0.9428426623344421,0.19240106642246246,0.8161616325378418,0.45914196968078613,0.8161616325378418
52,256,0.1,32,0.01,0.9443601369857788,0.17370568215847015,0.8828282952308655,0.4364270567893982,0.8828282952308655
53,256,0.1,32,0.01,0.9200809597969055,0.23477686941623688,0.7878788113594055,0.7148558497428894,0.7878788113594055
54,256,0.1,32,0.01,0.9382903575897217,0.19161826372146606,0.8868687152862549,0.465523898601532,0.8868687152862549
55,256,0.1,32,0.01,0.8290339112281799,0.5184356570243835,0.6282828450202942,0.9214271903038025,0.6282828450202942
56,256,0.1,32,0.01,0.9610521197319031,0.1052432507276535,0.8767676949501038,0.475253701210022,0.8767676949501038
57,256,0.1,32,0.01,0.9514415860176086,0.13612714409828186,0.842424213886261,0.4956177771091461,0.842424213886261
58,256,0.1,32,0.01,0.9590288400650024,0.13862740993499756,0.8949494957923889,0.5047764182090759,0.8949494957923889
59,256,0.1,32,0.01,0.9180576801300049,0.2365805059671402,0.7959595918655396,0.5718302130699158,0.7959595918655396
60,256,0.1,32,0.01,0.8958017230033875,0.291166752576828,0.6181818246841431,1.074106216430664,0.6181818246841431
61,256,0.1,32,0.01,0.9595346450805664,0.11867345124483109,0.834343433380127,0.5586174726486206,0.834343433380127
62,32,0.5,128,0.01,0.7718765735626221,0.6281253695487976,0.38181817531585693,1.2200219631195068,0.38181817531585693
63,256,0.1,32,0.01,0.9585230350494385,0.12420986592769623,0.8787878751754761,0.44624394178390503,0.8787878751754761
64,256,0.1,32,0.01,0.9514415860176086,0.13287101686000824,0.8767676949501038,0.5378574728965759,0.8767676949501038
65,256,0.1,32,0.01,0.9256449341773987,0.20393122732639313,0.8585858345031738,0.5186663866043091,0.8585858345031738
66,256,0.1,32,0.01,0.9377844929695129,0.19196657836437225,0.7414141297340393,0.77914959192276,0.7414141297340393
67,256,0.1,32,0.01,0.8770865201950073,0.34297969937324524,0.5858585834503174,1.3933513164520264,0.5858585834503174
68,256,0.1,32,0.01,0.936772882938385,0.1861993819475174,0.7757575511932373,0.8444122076034546,0.7757575511932373
69,256,0.1,32,0.01,0.9251391291618347,0.22006839513778687,0.7858585715293884,0.6624702215194702,0.7858585715293884
